UniqueSite,Site_Lat,Site_Long,ReefCluster,Larger,Biomass_above20cm,Protection,DepthCategory,CleanHabitat,CensusMethod,Total_sampling_area,Regional_population_growth,Ocean_prod,Climate_stress,HDI,Larger_pop_size,Reef_fish_landings_per_km2,MPAage3,NTZarea,Geographic_Basin,Biomass...some.families,Local,Atoll,Gini_lastdata,EPI_2018,GDP,Control_corruption,Rule_of_law,Sedimentation,Annual_tourist_number,Locality,gravtot5001,gravtot5002,gravtot5003,Trait_diversity,Scraping_potential,MPAage
3721,-21.72002667,166.4921633,RC_473,New Caledonia,39.72404115,Fished,0-4m,Slope,Distance sampling,250,15.0467931,0.158,0.411998794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,111.9961323,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.33863077,51,New Caledonia,1181.439175,8.092168554,0.078850056,1.864526757,0,0
3722,-21.72002667,166.4921633,RC_473,New Caledonia,320.274193,Fished,4-10m,Slope,Distance sampling,250,15.0467931,0.158,0.411998794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,519.0834684,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.33863077,51,New Caledonia,1181.439175,8.092168554,0.078850056,1.890738038,0,0
3723,-21.65926,166.3865233,RC_471,New Caledonia,75.08565125,Fished,0-4m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,159.7878209,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1325.012907,11.46980986,0.175735091,1.716358973,0,0
3724,-21.65926,166.3865233,RC_471,New Caledonia,978.293272,Fished,4-10m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,157.8310163,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1325.012907,11.46980986,0.175735091,1.747803928,0,0
3725,-21.67103667,166.40255,RC_471,New Caledonia,285.8997205,Fished,0-4m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,439.153366,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1293.526155,10.61016131,0.145040233,1.783365718,0,0
3726,-21.67103667,166.40255,RC_471,New Caledonia,16.44544057,Fished,0-4m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,134.1118506,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1293.526155,10.61016131,0.145040233,1.765095302,0,0
3727,-21.67237667,166.3891533,RC_471,New Caledonia,23.82080894,Fished,0-4m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,366.7852262,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1356.626647,12.60267934,0.224172639,1.640027571,0,0
3728,-21.67237667,166.3891533,RC_471,New Caledonia,54.80580054,Fished,0-4m,Slope,Distance sampling,250,15.12980823,0.157,0.414689906,0.882,256000,0.857023831,0,0,Central Indo-Pacific,364.0530741,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342249633,51,New Caledonia,1356.626647,12.60267934,0.224172639,1.599756803,0,0
3729,-21.70256,166.4391033,RC_474,New Caledonia,273.3971566,Fished,4-10m,Slope,Distance sampling,250,15.10757614,0.158,0.414893924,0.882,256000,0.857023831,0,0,Central Indo-Pacific,507.3751,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342492382,51,New Caledonia,1101.522164,6.692990264,0.052911149,1.848978479,0,0
3730,-21.70256,166.4391033,RC_474,New Caledonia,286.4097031,Fished,4-10m,Slope,Distance sampling,250,15.10757614,0.158,0.414893924,0.882,256000,0.857023831,0,0,Central Indo-Pacific,360.5806588,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342492382,51,New Caledonia,1101.522164,6.692990264,0.052911149,1.722624102,0,0
3731,-21.66702667,166.5068,RC_475,New Caledonia,248.1670646,Fished,4-10m,Slope,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,410.9473645,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.185985,6.441867921,0.048722784,2.395819973,0,0
3732,-21.66702667,166.5068,RC_475,New Caledonia,273.5191317,Fished,4-10m,Slope,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,721.1534384,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.185985,6.441867921,0.048722784,1.751528161,0,0
3733,-21.65626,166.50228,RC_475,New Caledonia,61.51805066,Fished,0-4m,Flat,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,280.1581613,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.964881,6.44032559,0.048696681,1.817456501,0,0
3734,-21.65626,166.50228,RC_475,New Caledonia,86.75717021,Fished,0-4m,Slope,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,164.0616384,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.964881,6.44032559,0.048696681,1.877947828,0,0
3735,-21.67020667,166.50622,RC_475,New Caledonia,789.5625076,Fished,0-4m,Flat,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,975.1107485,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.185985,6.441867921,0.048722784,1.532077696,0,0
3736,-21.67020667,166.50622,RC_475,New Caledonia,596.5609362,Fished,0-4m,Flat,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,113.1432885,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1091.185985,6.441867921,0.048722784,1.854164303,0,0
3737,-21.67454667,166.5167567,RC_475,New Caledonia,0,Fished,4-10m,Slope,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,135.755513,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1080.119922,6.284001888,0.046469965,1.489625349,0,0
3738,-21.67454667,166.5167567,RC_475,New Caledonia,320.2080704,Fished,4-10m,Slope,Distance sampling,250,15.02708581,0.156,0.411095387,0.882,256000,0.857023831,0,0,Central Indo-Pacific,705.0989785,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.329912051,51,New Caledonia,1080.119922,6.284001888,0.046469965,1.610666021,0,0
3739,-21.62326667,166.45105,RC_476,New Caledonia,379.1684287,Fished,0-4m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,663.619715,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1136.012803,7.085102133,0.058566152,1.833105052,0,0
3740,-21.62326667,166.45105,RC_476,New Caledonia,58.75342317,Fished,0-4m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,151.7292663,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1136.012803,7.085102133,0.058566152,1.730436138,0,0
3741,-21.60095,166.4256467,RC_476,New Caledonia,40.26931801,Fished,4-10m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,102.1813674,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1151.811053,7.332172406,0.062630751,1.61974173,0,0
3742,-21.60095,166.4256467,RC_476,New Caledonia,36.53590278,Fished,4-10m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,163.8261806,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1151.811053,7.332172406,0.062630751,1.866068012,0,0
3743,-21.60301,166.4226367,RC_476,New Caledonia,194.6604812,Fished,4-10m,Slope,Distance sampling,500,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,874.007587,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1151.811053,7.332172406,0.062630751,1.890180606,0,0
3744,-21.62457667,166.4406433,RC_476,New Caledonia,295.0334957,Fished,0-4m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,581.2332582,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1156.253188,7.434587762,0.064632234,2.397136174,0,0
3745,-21.62457667,166.4406433,RC_476,New Caledonia,1111.307378,Fished,0-4m,Slope,Distance sampling,250,15.0127849,0.155,0.411576006,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1448.266958,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.334408231,51,New Caledonia,1156.253188,7.434587762,0.064632234,2.616449945,0,0
3746,-21.72414667,166.4416233,RC_474,New Caledonia,698.5464425,Fished,0-4m,Slope,Distance sampling,250,15.10757614,0.158,0.414893924,0.882,256000,0.857023831,0,0,Central Indo-Pacific,953.4220393,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342492382,51,New Caledonia,1331.804589,12.01323948,0.215352802,1.876300651,0,0
3747,-21.72414667,166.4416233,RC_474,New Caledonia,19.82005021,Fished,0-4m,Slope,Distance sampling,250,15.10757614,0.158,0.414893924,0.882,256000,0.857023831,0,0,Central Indo-Pacific,71.93262969,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.342492382,51,New Caledonia,1331.804589,12.01323948,0.215352802,2.512974654,0,0
3750,-21.00366338,164.608394,RC_469,New Caledonia,63.61927594,Fished,0-4m,Flat,Distance sampling,250,19.33494983,0.157,0.39250287,0.882,256000,0.857023831,0,0,Central Indo-Pacific,148.6649209,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319664426,51,New Caledonia,928.4205698,7.430908886,0.163954467,2.286878742,0,0
3756,-20.98675251,164.6213875,RC_477,New Caledonia,38.53321022,Fished,0-4m,Slope,Distance sampling,250,19.33494981,0.159,0.391809794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,218.3782977,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.324038036,51,New Caledonia,1000.192319,13.00299555,0.712791878,1.481067415,0,0
3772,-21.05073,164.6231167,RC_478,New Caledonia,0,Fished,0-4m,Flat,Distance sampling,250,19.33494981,0.155,0.395346132,0.882,256000,0.857023831,0,0,Central Indo-Pacific,33.03149493,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.313891724,51,New Caledonia,936.7608625,6.387831158,0.086833982,1.337172461,0,0
3774,-21.0428133,164.6373444,RC_479,New Caledonia,966.5057549,Fished,0-4m,Flat,Distance sampling,250,19.33494972,0.157,0.393150961,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1533.194667,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.317980122,51,New Caledonia,958.2592071,7.059842308,0.111463781,2.173023387,0,0
3780,-20.9869531,164.6216717,RC_477,New Caledonia,0,Fished,0-4m,Slope,Distance sampling,250,19.33494981,0.159,0.391809794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,176.0244563,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.324038036,51,New Caledonia,1000.192319,13.00299555,0.712791878,1.813532881,0,0
3788,-21.05076,164.65116,RC_479,New Caledonia,140.7053263,Fished,0-4m,Flat,Distance sampling,250,19.33494972,0.157,0.393150961,0.882,256000,0.857023831,0,0,Central Indo-Pacific,398.2529034,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.317980122,51,New Caledonia,994.4776941,8.092979285,0.150716858,1.619285204,0,0
3793,-21.02122625,164.6334133,RC_481,New Caledonia,55.53523828,Fished,0-4m,Flat,Distance sampling,250,19.33494977,0.158,0.393523796,0.882,256000,0.857023831,0,0,Central Indo-Pacific,143.2748542,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319724134,51,New Caledonia,975.7232305,8.528733567,0.205176051,1.576163323,0,0
3795,-21.01718667,164.6206267,RC_481,New Caledonia,1849.132805,Fished,0-4m,Slope,Distance sampling,250,19.33494977,0.158,0.393523796,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2480.30471,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319724134,51,New Caledonia,958.3507218,7.907153416,0.172258643,1.588397413,0,0
3798,-20.98808289,164.6256027,RC_477,New Caledonia,166.5409957,Fished,4-10m,Slope,Distance sampling,500,19.33494981,0.159,0.391809794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,264.5195751,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.324038036,51,New Caledonia,1000.192319,13.00299555,0.712791878,1.611044438,0,0
3802,-21.1096487,164.6921825,RC_483,New Caledonia,191.1828396,Fished,0-4m,Flat,Distance sampling,250,19.33494972,0.157,0.396046717,0.882,256000,0.857023831,0,0,Central Indo-Pacific,213.545592,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.318800682,51,New Caledonia,944.3946308,6.479420405,0.087963128,1.794967931,0,0
3805,-21.11813545,164.7021713,RC_482,New Caledonia,64.77941447,Fished,0-4m,Flat,Distance sampling,250,19.33494966,0.158,0.396068848,0.882,256000,0.857023831,0,0,Central Indo-Pacific,342.6702713,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.314702182,51,New Caledonia,932.2651432,6.168706604,0.078170998,1.743760586,0,0
3813,-21.08405333,164.6756967,RC_483,New Caledonia,238.9891981,Fished,0-4m,Flat,Distance sampling,250,19.33494972,0.157,0.396046717,0.882,256000,0.857023831,0,0,Central Indo-Pacific,213.8209351,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.318800682,51,New Caledonia,989.6926955,7.883040213,0.143884598,2.543480092,0,0
3816,-21.1031847,164.6864643,RC_483,New Caledonia,0,Fished,0-4m,Slope,Distance sampling,250,19.33494972,0.157,0.396046717,0.882,256000,0.857023831,0,0,Central Indo-Pacific,63.37871909,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.318800682,51,New Caledonia,955.4916518,6.781705831,0.098216996,1.325310618,0,0
3818,-21.06766667,164.6707767,RC_480,New Caledonia,86.89581666,Fished,0-4m,Flat,Distance sampling,250,19.3349497,0.157,0.394944511,0.882,256000,0.857023831,0,0,Central Indo-Pacific,209.3960339,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.320401955,51,New Caledonia,1027.162565,9.466944503,0.230783118,2.084943427,0,0
3820,-20.99267769,164.5907593,RC_469,New Caledonia,24.95567418,Fished,0-4m,Slope,Distance sampling,250,19.33494983,0.157,0.39250287,0.882,256000,0.857023831,0,0,Central Indo-Pacific,119.8386116,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319664426,51,New Caledonia,908.1971732,6.813805687,0.133933084,2.280883697,0,0
3822,-20.96761608,164.5923748,RC_484,New Caledonia,56.57281875,Fished,0-4m,Slope,Distance sampling,250,19.33494988,0.159,0.391383079,0.882,256000,0.857023831,0,0,Central Indo-Pacific,116.6503831,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326210914,51,New Caledonia,918.8956939,7.363903501,0.168805021,1.465304635,0,0
3825,-20.95713043,164.588274,RC_484,New Caledonia,1851.751513,Fished,0-4m,Slope,Distance sampling,250,19.33494988,0.159,0.391383079,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2725.529389,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326210914,51,New Caledonia,910.8321563,7.049068311,0.151800943,1.608647619,0,0
3828,-20.95428975,164.5859203,RC_484,New Caledonia,174.032384,Fished,0-4m,Slope,Distance sampling,250,19.33494988,0.159,0.391383079,0.882,256000,0.857023831,0,0,Central Indo-Pacific,313.9662689,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326210914,51,New Caledonia,889.5531706,6.293035983,0.118315422,2.33681295,0,0
3829,-20.95428975,164.5859203,RC_484,New Caledonia,703.6101973,Fished,0-4m,Slope,Distance sampling,250,19.33494988,0.159,0.391383079,0.882,256000,0.857023831,0,0,Central Indo-Pacific,1103.146787,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326210914,51,New Caledonia,889.5531706,6.293035983,0.118315422,1.863397968,0,0
3831,-20.99233723,164.5889339,RC_469,New Caledonia,39.91963481,Fished,0-4m,Flat,Distance sampling,250,19.33494983,0.157,0.39250287,0.882,256000,0.857023831,0,0,Central Indo-Pacific,100.6373441,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319664426,51,New Caledonia,908.1971732,6.813805687,0.133933084,1.430087373,0,0
3834,-21.03354333,164.6386933,RC_479,New Caledonia,0,Fished,0-4m,Slope,Distance sampling,250,19.33494972,0.157,0.393150961,0.882,256000,0.857023831,0,0,Central Indo-Pacific,69.09145858,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.317980122,51,New Caledonia,963.3646873,7.390646332,0.128519913,1.588462851,0,0
3837,-21.01774597,164.6248474,RC_481,New Caledonia,124.3591838,Fished,0-4m,Slope,Distance sampling,250,19.33494977,0.158,0.393523796,0.882,256000,0.857023831,0,0,Central Indo-Pacific,582.6639659,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.319724134,51,New Caledonia,958.3507218,7.907153416,0.172258643,1.450999348,0,0
3845,-21.17620087,164.7248173,RC_485,New Caledonia,71.8713078,Fished,0-4m,Slope,Distance sampling,250,19.33494975,0.157,0.397167619,0.882,256000,0.857023831,0,0,Central Indo-Pacific,258.3974185,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.308768402,51,New Caledonia,897.1505563,4.873434267,0.04050711,1.704996027,0,0
3848,-21.13552333,164.7168467,RC_482,New Caledonia,94.54979758,Fished,0-4m,Slope,Distance sampling,250,19.33494966,0.158,0.396068848,0.882,256000,0.857023831,0,0,Central Indo-Pacific,279.8234749,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.314702182,51,New Caledonia,907.2520037,5.51677733,0.059540668,1.796078118,0,0
3853,-21.14307333,164.7166867,RC_482,New Caledonia,1081.053047,Fished,0-4m,Slope,Distance sampling,250,19.33494966,0.158,0.396068848,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2030.064482,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.314702182,51,New Caledonia,902.0535546,5.303202222,0.053177747,2.260211297,0,0
3858,-21.2389679,164.7693729,RC_486,New Caledonia,789.1033209,Fished,0-4m,Slope,Distance sampling,250,19.33494951,0.156,0.39924304,0.882,256000,0.857023831,0,0,Central Indo-Pacific,2355.607049,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.304044487,51,New Caledonia,937.9439589,5.337024393,0.047441499,1.577909714,0,0
3859,-21.2389679,164.7693729,RC_486,New Caledonia,3374.747894,Fished,4-10m,Slope,Distance sampling,250,19.33494951,0.156,0.39924304,0.882,256000,0.857023831,0,0,Central Indo-Pacific,4135.236252,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.304044487,51,New Caledonia,937.9439589,5.337024393,0.047441499,3.051284671,0,0
3862,-21.24083333,164.7729667,RC_486,New Caledonia,6.61750363,Fished,0-4m,Flat,Distance sampling,250,19.33494951,0.156,0.39924304,0.882,256000,0.857023831,0,0,Central Indo-Pacific,126.2230878,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.304044487,51,New Caledonia,937.9439589,5.337024393,0.047441499,1.492958021,0,0
3864,-21.237813,164.7585697,RC_486,New Caledonia,0,Fished,0-4m,Slope,Distance sampling,250,19.33494951,0.156,0.39924304,0.882,256000,0.857023831,0,0,Central Indo-Pacific,220.0554581,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.304044487,51,New Caledonia,925.3252692,5.115786751,0.042885939,1.416972105,0,0
3867,-21.08561333,164.7571,RC_487,New Caledonia,56.59306437,Fished,4-10m,Slope,Distance sampling,250,19.33494966,0.161,0.394806802,0.882,256000,0.857023831,0,0,Central Indo-Pacific,232.0369383,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.321945621,51,New Caledonia,1015.592932,8.876731325,0.221380575,2.247955651,0,0
3868,-20.97455667,164.6379133,RC_477,New Caledonia,244.1505579,Fished,0-4m,Flat,Distance sampling,250,19.33494981,0.159,0.391809794,0.882,256000,0.857023831,0,0,Central Indo-Pacific,284.7265105,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.324038036,51,New Caledonia,1065.954774,24.03097414,2.886950556,1.607485487,0,0
4181,-21.75097,165.5709267,RC_445,New Caledonia,0,Fished,4-10m,Slope,Distance sampling,250,17.68306358,0.148,0.427885936,0.882,256000,0.857023831,0,0,Central Indo-Pacific,119.8270984,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.327307471,51,New Caledonia,1501.246844,18.28186824,0.438508532,1.067440749,0,0
4182,-21.75097,165.5709267,RC_445,New Caledonia,15.14084715,Fished,4-10m,Slope,Distance sampling,250,17.68306358,0.148,0.427885936,0.882,256000,0.857023831,0,0,Central Indo-Pacific,154.4437368,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.327307471,51,New Caledonia,1501.246844,18.28186824,0.438508532,2.429230974,0,0
4183,-21.75095,165.5353533,RC_446,New Caledonia,17.86944538,Fished,0-4m,Flat,Distance sampling,500,19.33494881,0.147,0.427633186,0.882,256000,0.857023831,0,0,Central Indo-Pacific,220.9448598,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326256557,51,New Caledonia,1439.353225,15.45194155,0.290406223,2.090951363,0,0
4184,-21.75593,165.55408,RC_446,New Caledonia,5631.845151,Fished,>10m,Slope,Distance sampling,250,19.33494881,0.147,0.427633186,0.882,256000,0.857023831,0,0,Central Indo-Pacific,410.6234931,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326256557,51,New Caledonia,1435.344106,15.48013982,0.299078863,1.365842807,0,0
4185,-21.75593,165.55408,RC_446,New Caledonia,166.3190489,Fished,>10m,Slope,Distance sampling,250,19.33494881,0.147,0.427633186,0.882,256000,0.857023831,0,0,Central Indo-Pacific,335.1727091,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.326256557,51,New Caledonia,1435.344106,15.48013982,0.299078863,2.183229147,0,0
4186,-21.75073,165.5838333,RC_445,New Caledonia,8.677718792,Fished,0-4m,Slope,Distance sampling,250,17.68306358,0.148,0.427885936,0.882,256000,0.857023831,0,0,Central Indo-Pacific,191.9309937,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.327307471,51,New Caledonia,1529.667011,20.78323825,0.712953554,1.695520288,0,0
4188,-21.7843771,165.5875587,RC_447,New Caledonia,396.4604629,Fished,0-4m,Slope,Distance sampling,500,17.68526551,0.147,0.427589993,0.882,256000,0.857023831,0,0,Central Indo-Pacific,472.7060214,New Caledonia,0,32.3,83.95,37700,1.42,1.54,0.323066691,51,New Caledonia,1345.717961,12.66806947,0.205446956,2.546158759,0,0
